# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: OCEANCOLOUR_GLO_BGC_L3_MY_009_103
# Dataset: cmems_obs-oc_glo_bgc-plankton_my_l3-multi-4km_P1D
# Variable: Mass concentration of chlorophyll a in sea water (CHL) milligram m-3
# Geometry: POLYGON ((124.929483 -8.98479, 124.929483 -7.707451, 127.346455 -7.707451, 127.346455 -8.98479, 124.929483 -8.98479))
# Values from graph: v(t): value vs. time

time,CHL
1998-03-27T00:00:00.000Z,
1998-03-28T00:00:00.000Z,0.1657213419675827
1998-03-29T00:00:00.000Z,
1998-03-30T00:00:00.000Z,0.17839786410331726
1998-03-31T00:00:00.000Z,0.19280076026916504
1998-04-01T00:00:00.000Z,0.18952520191669464
1998-04-02T00:00:00.000Z,0.20671649277210236
1998-04-03T00:00:00.000Z,
1998-04-04T00:00:00.000Z,0.18216989934444427
1998-04-05T00:00:00.000Z,
1998-04-06T00:00:00.000Z,0.16730763018131256
1998-04-07T00:00:00.000Z,
1998-04-08T00:00:00.000Z,0.15606215596199036
1998-04-09T00:00:00.000Z,
1998-04-10T00:00:00.000Z,0.16706998646259308
1998-04-11T00:00:00.000Z,0.17672352492809296
1998-04-12T00:00:00.000Z,0.1694168597459793
1998-04-13T00:00:00.000Z,0.16745895147323608
1998-04-14T00:00:00.000Z,
1998-04-15T00:00:00.000Z,0.20408879220485687
1998-04-16T00:00:00.000Z,
1998-04-17T00:00:00.000Z,0.17017298936843872
1998-04-18T00:00:00.000Z,
1998-04-19T00:00:00.000Z,0.19562603533267975
1998-04-20T00:00:00.000Z,0.2462531477212906
1998-04-21T00:00:00.000Z,0.19693219661712646
1998-04-22T00:00:00.000Z,0.17322850227355957
1998-04-23T00:00:00.000Z,0.14804278314113617
1998-04-24T00:00:00.000Z,0.13255570828914642
1998-04-25T00:00:00.000Z,
1998-04-26T00:00:00.000Z,0.15731030702590942
1998-04-27T00:00:00.000Z,
1998-04-28T00:00:00.000Z,0.16298606991767883
1998-04-29T00:00:00.000Z,
1998-04-30T00:00:00.000Z,0.21315152943134308
1998-05-01T00:00:00.000Z,0.2784295976161957
1998-05-02T00:00:00.000Z,0.24600359797477722
1998-05-03T00:00:00.000Z,0.16875410079956055
1998-05-04T00:00:00.000Z,0.173489049077034
1998-05-05T00:00:00.000Z,0.1911090910434723
1998-05-06T00:00:00.000Z,
1998-05-07T00:00:00.000Z,0.18502569198608398
1998-05-08T00:00:00.000Z,
1998-05-09T00:00:00.000Z,0.1877388209104538
1998-05-10T00:00:00.000Z,
1998-05-11T00:00:00.000Z,0.21025167405605316
1998-05-12T00:00:00.000Z,0.16629354655742645
1998-05-13T00:00:00.000Z,0.172672837972641
1998-05-14T00:00:00.000Z,0.15912263095378876
1998-05-15T00:00:00.000Z,0.13530026376247406
1998-05-16T00:00:00.000Z,0.11924295127391815
1998-05-17T00:00:00.000Z,
1998-05-18T00:00:00.000Z,0.2673884630203247
1998-05-19T00:00:00.000Z,
